"Indicator Category","Indicator Code","Indicator","Reporting Economy Code","Reporting Economy ISO3A Code","Reporting Economy","Partner Economy Code","Partner Economy ISO3A Code","Partner Economy","Product/Sector Classification Code","Product/Sector Classification","Product/Sector Code","Product/Sector","Period Code","Period","Frequency Code","Frequency","Unit Code","Unit","Year","Value Flag Code","Value Flag","Text Value","Value"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MATE","Textiles","A","Annual","A","Annual","USM","Million US dollar","2000","","","","237.367075"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MATE","Textiles","A","Annual","A","Annual","USM","Million US dollar","2018","","","","409.087068"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MATE","Textiles","A","Annual","A","Annual","USM","Million US dollar","2015","","","","369.933215"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MATE","Textiles","A","Annual","A","Annual","USM","Million US dollar","2005","","","","311.596633"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MATE","Textiles","A","Annual","A","Annual","USM","Million US dollar","2010","","","","415.224002"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MATE","Textiles","A","Annual","A","Annual","USM","Million US dollar","1995","","","","238"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","710","ZAF","South Africa","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MATE","Textiles","A","Annual","A","Annual","USM","Million US dollar","1990","E","Estimate","","167"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2000","","","","539.389114"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","1990","","","","453.258625"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","1995","","","","678.998446"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2010","","","","1060.631745"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2015","","","","348.08682"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2018","","","","470.3892"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MA","Manufactures","A","Annual","A","Annual","USM","Million US dollar","2005","","","","451.357116"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","1990","","","","24.93978"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","1995","","","","47.60038"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","2000","","","","53.096716"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","2005","","","","26.723282"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","2015","","","","21.910966"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","2018","","","","17.182267"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACH","Chemicals","A","Annual","A","Annual","USM","Million US dollar","2010","","","","21.756729"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACHPH","Pharmaceuticals","A","Annual","A","Annual","USM","Million US dollar","2000","","","","6.552674"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACHPH","Pharmaceuticals","A","Annual","A","Annual","USM","Million US dollar","2005","","","","2.526931"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACHPH","Pharmaceuticals","A","Annual","A","Annual","USM","Million US dollar","2010","","","","3.063036"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACHPH","Pharmaceuticals","A","Annual","A","Annual","USM","Million US dollar","2015","","","","2.430557"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACHPH","Pharmaceuticals","A","Annual","A","Annual","USM","Million US dollar","1995","","","","5.858076"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACHPH","Pharmaceuticals","A","Annual","A","Annual","USM","Million US dollar","1990","","","","3.114571"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACHPH","Pharmaceuticals","A","Annual","A","Annual","USM","Million US dollar","2018","","","","3.31938"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","1990","","","","37.924788"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2015","","","","7.417445"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2018","","","","15.762376"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","1995","","","","61.161192"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2005","","","","6.786345"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2000","","","","45.19622"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MACL","Clothing","A","Annual","A","Annual","USM","Million US dollar","2010","","","","6.57376"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2000","","","","175.616288"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","1995","","","","232.374128"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","1990","","","","212.238752"
"Merchandise trade values","ITS_MTV_AX","Merchandise exports by product group and destination – annual","716","ZWE","Zimbabwe","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","MAIS","Iron and steel","A","Annual","A","Annual","USM","Million US dollar","2005","","","","188.27593"
